Name,Platform,Year,Genre,Publisher,NA_,EU_,JP_,Other_,Global_,C_Score,U_Score
Goldeneye007:Reloaded,PS3,2011,Shooter,Activision,0.0275,0.0275,0,0.01,0.065,72,6.3
Brink,PS3,2011,Shooter,Bethesda Softworks,0.024166667,0.026666667,0.000833333,0.01,0.060833333,72,5.8
FIFASoccer08,DS,2007,Sports,Electronic Arts,0.00625,0.040625,0,0.006875,0.053125,72,
BrianLaraCricket,PS,1998,Sports,Codemasters,0.0008,0.0452,0.0004,0.004,0.0504,72,
F.E.A.R.,PS3,2007,Shooter,Vivendi Games,0.01125,0.01625,0,0.00625,0.03375,72,7.4
Mercenaries2:WorldinFlames,X360,2008,Shooter,Electronic Arts,0.043333333,0.02,0.000666667,0.006666667,0.070666667,72,7.2
EndlessOcean,Wii,2007,Adventure,Nintendo,0.026875,0.02875,0.005625,0.005625,0.06625,72,8.1
DragonBallZ:BudokaiTenkaichi3,Wii,2007,Fighting,Atari,0.02,0.0225,0.01625,0.005625,0.06375,72,8.4
TigerWoodsPGATour08,PSP,2007,Sports,Electronic Arts,0.00875,0.009375,0,0.005625,0.02375,72,tbd
Mario&SonicattheLondon2012OlympicGames,3DS,2012,Sports,Sega,0.016363636,0.058181818,0.024545455,0.008181818,0.107272727,72,
Assassin'sCreed:Rogue,X360,2014,Action,Ubisoft,0.064444444,0.037777778,0,0.01,0.112222222,72,7.3
Robotech:Battlecry,PS2,2002,Shooter,TDK Mediactive,0.014285714,0.010952381,0,0.003809524,0.029047619,72,8.5
TigerWoodsPGATour08,Wii,2007,Sports,Electronic Arts,0.058125,0.000625,0,0.005,0.06375,72,7
NBA2K8,PS2,2007,Sports,Take-Two Interactive,0.03125,0.00125,0,0.005,0.0375,72,6
GuitarHero:WarriorsofRock,X360,2010,Misc,Activision,0.036153846,0.023846154,0,0.006153846,0.066153846,72,6.5
ResonanceofFate,PS3,2010,Role-Playing,Sega,0.015384615,0.016153846,0.018461538,0.006153846,0.056153846,72,8
Ready2RumbleBoxing,PS,1998,Sports,Midway Games,0.024,0.0164,0,0.0028,0.0432,72,
DestroyAllHumans!2,PS2,2006,Action,THQ,0.023529412,0.001176471,0,0.004117647,0.028235294,72,
DarkSector,PS3,2008,Shooter,D3Publisher,0.015333333,0.010666667,0.000666667,0.004666667,0.031333333,72,7.6
TheSaboteur,PS3,2009,Action,Electronic Arts,0.014285714,0.015,0,0.005,0.034285714,72,8.1
JustDance2015,PS4,2014,Misc,Ubisoft,0.021111111,0.014444444,0,0.007777778,0.043333333,72,5.8
TheLEGOMovieVideogame,PSV,2014,Action,Warner Bros. Interactive Entertainment,0.004444444,0.021111111,0,0.007777778,0.032222222,72,5.6
UntilDawn:RushofBlood,PS4,2016,Adventure,Sony Computer Entertainment,0.025714286,0.021428571,0,0.01,0.055714286,72,8
StarOcean:TheLastHope,X360,2009,Role-Playing,Square Enix,0.022857143,0.014285714,0.015,0.004285714,0.056428571,72,7.2
DrawntoLife:TheNextChapter,DS,2009,Puzzle,THQ,0.031428571,0.01,0,0.004285714,0.045714286,72,7.7
Wolfenstein,X360,2009,Shooter,Activision,0.02,0.015714286,0,0.004285714,0.04,72,7.5
JakandDaxter:TheLostFrontier,PS2,2009,Platform,Sony Computer Entertainment,0.015714286,0.012142857,0,0.004285714,0.032857143,72,4.6
OverlordII,PS3,2009,Action,Codemasters,0.007857143,0.010714286,0,0.004285714,0.022857143,72,7.6
MedalofHonor,PC,2010,Shooter,Electronic Arts,0.015384615,0.017692308,0,0.004615385,0.037692308,72,6.4
LEGOBatman2:DCSuperHeroes,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.037272727,0.025454545,0,0.005454545,0.068181818,72,5.2
RememberMe,PS3,2013,Action,Capcom,0.01,0.017,0,0.006,0.032,72,7.4
NHL15,PS3,2014,Sports,Electronic Arts,0.023333333,0.01,0,0.006666667,0.04,72,1.6
X-Men:MutantAcademy2,PS,2001,Fighting,Activision,0.018181818,0.012272727,0,0.002272727,0.032727273,72,8.4
ArctheLad:TwilightoftheSpirits,PS2,2003,Role-Playing,Sony Computer Entertainment,0.009,0.007,0,0.0025,0.018,72,8.2
DragonBallZ:BurstLimit,X360,2008,Fighting,Atari,0.016,0.012,0.002,0.003333333,0.032666667,72,7.6
DarkSector,X360,2008,Shooter,D3Publisher,0.014666667,0.013333333,0.000666667,0.003333333,0.032,72,7.5
PES2009:ProEvolutionSoccer,Wii,2009,Sports,Konami Digital Entertainment,0.006428571,0.018571429,0.003571429,0.003571429,0.032142857,72,
TetrisPartyDeluxe,Wii,2010,Puzzle,Nintendo,0.025384615,0.012307692,0.001538462,0.003846154,0.043076923,72,5.8
MajinandtheForsakenKingdom,PS3,2010,Adventure,Namco Bandai Games,0.006923077,0.01,0.000769231,0.003846154,0.022307692,72,7.9
Goldeneye007:Reloaded,X360,2011,Shooter,Activision,0.020833333,0.016666667,0,0.004166667,0.041666667,72,6
FIFA12,3DS,2011,Sports,Electronic Arts,0.006666667,0.021666667,0,0.004166667,0.0325,72,
TheSims3:TownLifeStuff,PC,2011,Simulation,Electronic Arts,0.009166667,0.014166667,0,0.004166667,0.028333333,72,6.3
WiiFitU,WiiU,2013,Sports,Nintendo,0.035,0.023,0.021,0.005,0.085,72,7.7
JustDance2014,WiiU,2013,Misc,Ubisoft,0.031,0.023,0,0.005,0.06,72,7.6
MonsterHunterFreedom2,PSP,2007,Role-Playing,Capcom,0.023125,0.016875,0.109375,0.01125,0.160625,72,8.7
DerbyStallion,PS,1997,Sports,ASCII Entertainment,0,0,0.075384615,0.005384615,0.080384615,72,
Monopoly,PC,1994,Misc,Hasbro Interactive,0.05137931,0.027931034,0,0.003448276,0.082413793,72,
LEGOTheHobbit,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.014444444,0.042222222,0,0.01,0.066666667,72,6.6
LegoBatman3:BeyondGotham,X360,2014,Action,Warner Bros. Interactive Entertainment,0.053333333,0.036666667,0,0.008888889,0.098888889,72,6.8
Vancouver2010-TheOfficialVideoGameoftheOlympicWinterGames,PS3,2010,Sports,Sega,0.006923077,0.014615385,0,0.005384615,0.026153846,72,
TalesofZestiria,PS4,2015,Role-Playing,Namco Bandai Games,0.02125,0.01875,0.0025,0.0075,0.05,72,6.8
LEGOJurassicWorld,3DS,2015,Action,Warner Bros. Interactive Entertainment,0.03875,0.02875,0.00375,0.00625,0.0775,72,7.2
WWE2K16,XOne,2015,Sports,Take-Two Interactive,0.04,0.0275,0,0.00625,0.07375,72,5.7
DisneyInfinity2.0:MarvelSuperHeroes,XOne,2014,Action,Disney Interactive Studios,0.027777778,0.016666667,0,0.004444444,0.048888889,72,
UEFAEuro2016,PS4,2016,Sports,Konami Digital Entertainment,0,0.031428571,0.005714286,0.005714286,0.041428571,72,6.6
TheUrbz:SimsintheCity,GBA,2004,Simulation,Electronic Arts,0.019473684,0.011578947,0,0.001578947,0.032631579,72,9.2
MajorLeagueBaseball2K11,PS3,2011,Sports,Take-Two Interactive,0.0125,0.0025,0,0.001666667,0.016666667,72,6.3
NeedforSpeedUnderground2,GBA,2004,Racing,Electronic Arts,0.016315789,0.006315789,0,0.000526316,0.022631579,72,8.2
LemonySnicket'sASeriesofUnfortunateEvents,GBA,2004,Platform,Activision,0.015789474,0.005789474,0,0.000526316,0.022105263,72,8
LegendofKay,PS2,2005,Action,JoWood Productions,0.001666667,0.001111111,0,0.000555556,0.002777778,72,7.3
OpenSeason,DS,2006,Platform,Ubisoft,0.007058824,0,0,0.000588235,0.007647059,72,tbd
GrayMatter,PC,2011,Adventure,DTP Entertainment,0.001666667,0.004166667,0,0.000833333,0.006666667,72,7.7
ThemePark,DS,2007,Simulation,Electronic Arts,0,0.00125,0.001875,0,0.00375,72,7.6
NBAShootOut'97,PS,1997,Sports,Sony Computer Entertainment,0.013461538,0.009230769,0,0.001538462,0.023846154,72,
ArmyMen:Sarge'sHeroes,PS,1999,Action,3DO,0.012916667,0.00875,0,0.001666667,0.023333333,72,
Fantavision,PS2,2000,Puzzle,Sony Computer Entertainment,0.006086957,0.004782609,0.00826087,0.00173913,0.020434783,72,6.3
SonicHeroes,GC,2003,Platform,Sega,0.0525,0.022,0.003,0.002,0.08,72,7.8
DynastyWarriors4:XtremeLegends,PS2,2003,Action,Tecmo Koei,0.0085,0.0065,0.0255,0.002,0.043,72,9.1
DragonBallZ:BudokaiTenkaichi,PS2,2005,Fighting,Atari,0.053333333,0.006666667,0.03,0.002222222,0.092222222,72,8.4
ExciteTruck,Wii,2006,Racing,Nintendo,0.022941176,0.001764706,0.004705882,0.002352941,0.031176471,72,8.4
TonyHawk'sProvingGround,X360,2007,Sports,Activision,0.030625,0.00125,0,0.0025,0.035,72,5.4
WWESmackDownvs.Raw2011,Wii,2010,Fighting,THQ,0.022307692,0.01,0,0.003076923,0.035384615,72,tbd
NintendoPresents:NewStyleBoutique2-FashionForward,3DS,2015,Misc,Nintendo,0.00375,0.0825,0.0025,0.005,0.09375,72,
All-StarBaseball2005,PS2,2004,Sports,Unknown,0.008421053,0.006315789,0,0.002105263,0.016842105,72,8.6
DynastyWarriors3:XtremeLegends,PS2,2002,Action,Tecmo Koei,0.006190476,0.004761905,0.035238095,0.001428571,0.047619048,72,9.3
Naruto:ClashofNinjaRevolution2,Wii,2008,Fighting,Tomy Corporation,0.022666667,0.001333333,0,0.002,0.025333333,72,8.4
TheClub,PS3,2008,Shooter,Sega,0.009333333,0.004666667,0,0.002,0.015333333,72,6.5
50Cent:BloodontheSand,PS3,2009,Shooter,THQ,0.007142857,0.004285714,0.000714286,0.002142857,0.013571429,72,7.2
DungeonSiegeIII,X360,2011,Role-Playing,Square Enix,0.0175,0.01,0.000833333,0.0025,0.030833333,72,5.9
DeadRising2:OfftheRecord,PS3,2011,Action,Capcom,0.009166667,0.006666667,0.008333333,0.0025,0.026666667,72,7.1
BinaryDomain,PS3,2012,Action,Sega,0.008181818,0.006363636,0.012727273,0.002727273,0.03,72,8.2
RidgeRacerUnbounded,PS3,2012,Racing,Namco Bandai Games,0.004545455,0.008181818,0,0.002727273,0.015454545,72,6
Assassin'sCreedTheEzioCollection,PS4,2016,Action,Ubisoft,0.005714286,0.018571429,0,0.004285714,0.028571429,72,7.4
TestDriveUnlimited2,PC,2011,Racing,Atari,0.004166667,0.009166667,0,0.0025,0.015833333,72,5.7
RomanceoftheThreeKingdomsVII,PS2,2000,Strategy,Tecmo Koei,0.003478261,0.002608696,0.006956522,0.000869565,0.013913043,72,8.7
NamcoMuseum,PS2,2001,Misc,Namco Bandai Games,0.078636364,0.003181818,0,0.000909091,0.082727273,72,6
NFLFever2003,XB,2002,Sports,Microsoft Game Studios,0.021904762,0.006190476,0,0.000952381,0.029047619,72,8.6
DisneyGolf,PS2,2002,Sports,Electronic Arts,0.003333333,0.002857143,0.000952381,0.000952381,0.008095238,72,8.3
Pirates:TheLegendofBlackKat,PS2,2002,Adventure,Electronic Arts,0.003333333,0.002380952,0,0.000952381,0.006666667,72,7.9
SwordofMana,GBA,2003,Role-Playing,Nintendo,0.0155,0.0055,0.015,0.001,0.037,72,8.3
Naruto:ClashofNinja,GC,2003,Fighting,Tomy Corporation,0.0265,0.007,0,0.001,0.034,72,8.1
BuffytheVampireSlayer:ChaosBleeds,PS2,2003,Action,Vivendi Games,0.0045,0.0035,0,0.001,0.009,72,8.9
Siren,PS2,2003,Adventure,Sony Computer Entertainment,0.0045,0.0035,0,0.001,0.009,72,7.8
Shrek2,XB,2004,Platform,Activision,0.021052632,0.006842105,0,0.001052632,0.028947368,72,8.4
StarWars:Battlefront,PC,2004,Shooter,LucasArts,0.003684211,0.006842105,0,0.001052632,0.011052632,72,3.5
SegaSuperstars,PS2,2004,Misc,Sega,0.004210526,0.003157895,0,0.001052632,0.008947368,72,7
MedalofHonor:EuropeanAssault,XB,2005,Shooter,Electronic Arts,0.017777778,0.010555556,0,0.001111111,0.029444444,72,7
TalesofLegendia,PS2,2005,Role-Playing,Namco Bandai Games,0.003888889,0.002777778,0.019444444,0.001111111,0.027222222,72,7.7
NBA06,PSP,2005,Sports,Sony Computer Entertainment,0.011111111,0,0,0.001111111,0.012222222,72,5.4
Ys:TheArkofNapishtim,PS2,2005,Role-Playing,Konami Digital Entertainment,0.003888889,0.002777778,0,0.001111111,0.007222222,72,8.8
SuperDragonBallZ,PS2,2006,Fighting,Atari,0.005294118,0.004117647,0.011176471,0.001176471,0.021764706,72,5.8
CapcomClassicsCollectionRemixed,PSP,2006,Misc,Capcom,0.015882353,0,0,0.001176471,0.017647059,72,7
DragonBallZ:BudokaiTenkaichi2,Wii,2006,Fighting,Atari,0.014117647,0.001764706,0,0.001176471,0.016470588,72,8.5
JusticeLeagueHeroes,PSP,2006,Role-Playing,Eidos Interactive,0.011764706,0.000588235,0,0.001176471,0.012941176,72,7.8
Thrillville,PSP,2006,Strategy,Atari,0.010588235,0,0,0.001176471,0.011764706,72,2.8
Juiced2:HotImportNights,DS,2007,Racing,THQ,0.01375,0,0,0.00125,0.015,72,tbd
Halo2,PC,2007,Shooter,Microsoft Game Studios,0.000625,0.00375,0,0.00125,0.005625,72,5.6
SecretAgentClank,PSP,2008,Platform,Sony Computer Entertainment,0.002666667,0.002,0.002666667,0.001333333,0.008666667,72,7.8
Overlord:RaisingHell,PS3,2008,Action,Codemasters,0.004666667,0.002,0,0.001333333,0.008,72,7.7
ShaunWhiteSnowboarding:WorldStage,Wii,2009,Sports,Ubisoft,0.017142857,0.002142857,0,0.001428571,0.020714286,72,8.7
DeadlyCreatures,Wii,2009,Action,THQ,0.005714286,0.008571429,0,0.001428571,0.015714286,72,8.8
RacePro,X360,2009,Racing,Atari,0.004285714,0.006428571,0,0.001428571,0.012142857,72,7
NoMoreHeroes:Heroes'Paradise,PS3,2010,Action,Konami Digital Entertainment,0.007692308,0.003076923,0.003076923,0.001538462,0.014615385,72,7.3
DisneySingIt:FamilyHits,PS3,2010,Misc,Disney Interactive Studios,0.008461538,0.002307692,0,0.001538462,0.013076923,72,tbd
DeadRising2:OfftheRecord,X360,2011,Action,Capcom,0.014166667,0.006666667,0,0.001666667,0.0225,72,7.5
DCUniverseOnline,PC,2011,Role-Playing,Sony Online Entertainment,0.013333333,0.005,0,0.001666667,0.019166667,72,6.8
DungeonSiegeIII,PC,2011,Role-Playing,Square Enix,0.006666667,0.006666667,0,0.001666667,0.014166667,72,4.7
DanganronpaAnotherEpisode:UltraDespairGirls,PSV,2014,Action,Nippon Ichi Software,0.006666667,0.001111111,0.013333333,0.002222222,0.023333333,72,8.4
LostDimension,PSV,2014,Role-Playing,Nippon Ichi Software,0.003333333,0.001111111,0.002222222,0.002222222,0.008888889,72,8.3
Anno2205,PC,2015,Strategy,Ubisoft,0.0025,0.0275,0,0.0025,0.03125,72,5.9
TheSims4:GetTogether,PC,2015,Simulation,Electronic Arts,0.00625,0.01875,0,0.0025,0.0275,72,7.3
AtariAnniversaryEditionRedux,PS,2000,Misc,Infogrames,0.004347826,0.003043478,0,0.000434783,0.007826087,72,
Silpheed:TheLostPlanet,PS2,2000,Shooter,Swing! Entertainment,0.001304348,0.001304348,0,0.000434783,0.003043478,72,7.5
EarthwormJim,GBA,2001,Platform,Interplay,0.009090909,0.003636364,0,0.000454545,0.013181818,72,5.7
LooneyTunes:SheepRaider,PS,2001,Platform,Infogrames,0.003181818,0.002272727,0,0.000454545,0.005454545,72,8.8
TheHouseofTheDeadIII,XB,2002,Shooter,Sega,0.013809524,0.003809524,0,0.00047619,0.018571429,72,7.3
Hamtaro:Ham-HamHeartbreak,GBA,2002,Action,Nintendo,0.012380952,0.004761905,0,0.00047619,0.017142857,72,9.3
NBAInsideDrive2003,XB,2002,Sports,Microsoft Game Studios,0.010952381,0.003333333,0,0.00047619,0.014761905,72,7.8
OutlawGolf,XB,2002,Sports,TDK Mediactive,0.01047619,0.002857143,0,0.00047619,0.013809524,72,6.9
NFLBlitz20-03,XB,2002,Sports,Midway Games,0.005238095,0.001428571,0,0.00047619,0.006666667,72,7.8
Bombastic,PS2,2002,Puzzle,Capcom,0.001428571,0.000952381,0,0.00047619,0.002380952,72,7.2
Banjo-Kazooie:Grunty'sRevenge,GBA,2003,Platform,THQ,0.012,0.0045,0,0.0005,0.0165,72,8.1
Spyro:AttackoftheRhynocs,GBA,2003,Platform,Universal Interactive,0.011,0.004,0,0.0005,0.015,72,7.5
Hunter:TheReckoningRedeemer,XB,2003,Action,Interplay,0.0065,0.002,0,0.0005,0.0085,72,8.6
Bujingai:TheForsakenCity,PS2,2003,Fighting,505 Games,0.0025,0.002,0,0.0005,0.005,72,7.5
SamuraiWarriors:XtremeLegends,PS2,2004,Action,Tecmo Koei,0.002105263,0.001578947,0.018947368,0.000526316,0.023684211,72,8.6
Sudeki,XB,2004,Role-Playing,Microsoft Game Studios,0.007368421,0.002105263,0,0.000526316,0.01,72,8.4
ZooTycoon2,PC,2004,Strategy,Microsoft Game Studios,0,0.002631579,0,0.000526316,0.003157895,72,8.1
Area51,XB,2005,Shooter,Midway Games,0.012222222,0.003333333,0,0.000555556,0.016111111,72,8.1
"TheChroniclesofNarnia:TheLion,TheWitchandTheWardrobe",XB,2005,Action,Disney Interactive Studios,0.008333333,0.002222222,0,0.000555556,0.011111111,72,6
Amped3,X360,2005,Sports,Take-Two Interactive,0.007222222,0.001111111,0,0.000555556,0.008888889,72,7.1
KingdomofParadise,PSP,2005,Role-Playing,Sony Computer Entertainment,0.007777778,0,0,0.000555556,0.008333333,72,7.5
Pac'nRoll,DS,2005,Platform,Namco Bandai Games,0.005,0,0.001111111,0.000555556,0.006111111,72,tbd
InTheGroove,PS2,2005,Misc,RedOctane,0.002222222,0.001666667,0,0.000555556,0.003888889,72,9
SuperSwingGolf,Wii,2006,Sports,Nintendo,0.008235294,0.000588235,0.004117647,0.000588235,0.012941176,72,7.8
FIFAWorldCupGermany2006,PSP,2006,Sports,Electronic Arts,0.005882353,0,0,0.000588235,0.006470588,72,7.3
UltimateGhosts'nGoblins,PSP,2006,Platform,Capcom,0.004117647,0,0,0.000588235,0.004705882,72,7.7
WorldTourSoccer06,PSP,2006,Sports,Sony Computer Entertainment,0.004117647,0,0,0.000588235,0.004117647,72,tbd
CarolVorderman'sSudoku,PSP,2006,Puzzle,Xplosiv,0.002941176,0,0,0.000588235,0.004117647,72,tbd
Dementium:TheWard,DS,2007,Shooter,SouthPeak Games,0.009375,0.000625,0,0.000625,0.010625,72,7.9
BlazingAngels2:SecretMissionsofWWII,X360,2007,Simulation,Ubisoft,0.006875,0.00125,0,0.000625,0.00875,72,7.8
TheBIGS,PSP,2007,Sports,Take-Two Interactive,0.00625,0,0,0.000625,0.006875,72,tbd
Thrillville:OfftheRails,PSP,2007,Strategy,LucasArts,0.005625,0,0,0.000625,0.00625,72,0.6
Nostalgia,DS,2008,Role-Playing,Tecmo Koei,0.010666667,0,0.001333333,0.000666667,0.012666667,72,7.6
MushroomMen:TheSporeWars,Wii,2008,Action,SouthPeak Games,0.010666667,0.000666667,0,0.000666667,0.012,72,8.7
Skateit,DS,2008,Sports,Electronic Arts,0.009333333,0.001333333,0,0.000666667,0.011333333,72,7.8
Prinny:CanIReallyBetheHero?,PSP,2008,Platform,Tecmo Koei,0.002,0,0.003333333,0.000666667,0.006,72,7
HarvestMoon:FranticFarming,DS,2009,Puzzle,Rising Star Games,0.005714286,0,0,0.000714286,0.007142857,72,6.8
DivinityII:EgoDraconis,PC,2009,Role-Playing,DTP Entertainment,0.000714286,0.003571429,0,0.000714286,0.005,72,7.7
FIFASoccer10,PC,2009,Sports,Electronic Arts,0,0.002857143,0,0.000714286,0.003571429,72,3.8
SaintsRow2,PC,2009,Action,THQ,0,0.002142857,0,0.000714286,0.002857143,72,6.8
DivinityII:TheDragonKnightSaga,X360,2010,Role-Playing,Focus Home Interactive,0.008461538,0.001538462,0,0.000769231,0.01,72,7.8
AlphaProtocol,PC,2010,Role-Playing,Sega,0,0.002307692,0,0.000769231,0.002307692,72,7.5
DivinityII:FlamesofVengeance,PC,2010,Role-Playing,DTP Entertainment,0,0.001538462,0,0.000769231,0.002307692,72,8.3
SeriousSam3:BFE,PC,2011,Shooter,Mastertronic,0.000833333,0.004166667,0,0.000833333,0.006666667,72,8.2
MotoGP10/11,X360,2011,Racing,Capcom,0,0.004166667,0,0.000833333,0.005,72,
FIFAManager12,PC,2011,Sports,Electronic Arts,0,0.0025,0,0.000833333,0.004166667,72,3.9
NASCARTheGame:InsideLine,X360,2012,Racing,Activision,0.008181818,0,0,0.000909091,0.009090909,72,3.4
EarthDefenseForce2:InvadersfromPlanetSpace,PSV,2014,Action,Xseed Games,0.002222222,0,0.004444444,0.001111111,0.007777778,72,8.5
ReturntoPopoloCrois:AStoryofSeasonsFairytale,3DS,2015,Simulation,Marvelous Entertainment,0.00625,0,0.0125,0.00125,0.02,72,6.8
ValkyrieDrive:Bhikkhuni,PSV,2015,Action,PQube,0,0.00375,0.00875,0.00125,0.01375,72,8.5
BrokenSword5:TheSerpent'sCurse,PS4,2015,Adventure,Revolution Software,0,0.0075,0,0.00125,0.00875,72,7.2
Mirror'sEdgeCatalyst,XOne,2016,Platform,Electronic Arts,0.012857143,0.008571429,0,0.001428571,0.022857143,72,4.4
EagleFlight,PS4,2016,Adventure,Ubisoft,0.001428571,0.007142857,0,0.001428571,0.01,72,7.8
Psycho-Pass:MandatoryHappiness,PS4,2016,Adventure,Nippon Ichi Software,0.004285714,0,0,0.001428571,0.005714286,72,8.3
Disney'sChickenLittle:AceInAction,Wii,2006,Shooter,Disney Interactive Studios,0.005294118,0,0,0.000588235,0.005882353,72,tbd
TheScorpionKing:SwordofOsiris,GBA,2002,Action,Vivendi Games,0.006190476,0.002380952,0,0,0.009047619,72,tbd
LostKingdoms,GC,2002,Role-Playing,Activision,0.004761905,0.000952381,0.001904762,0,0.008095238,72,8
NFLBlitz20-03,GC,2002,Sports,Midway Games,0.005238095,0.001428571,0,0,0.006666667,72,tbd
KellySlater'sProSurfer,GBA,2002,Sports,Activision,0.004285714,0.001428571,0,0,0.006190476,72,tbd
Turok:Evolution,GBA,2002,Shooter,Acclaim Entertainment,0.003809524,0.001428571,0,0,0.005714286,72,7
SwingerzGolf,GC,2002,Sports,Eidos Interactive,0.002857143,0.000952381,0,0,0.003809524,72,9.3
F12002,GC,2002,Racing,Electronic Arts,0.000952381,0.00047619,0,0,0.001428571,72,7.8
TheMummy,GBA,2002,Action,Ubisoft,0.00047619,0,0,0,0.000952381,72,tbd
ImpossibleCreatures,PC,2002,Strategy,Microsoft Game Studios,0,0.00047619,0,0,0.00047619,72,8
SuperRobotTaisen:OriginalGeneration,GBA,2002,Role-Playing,Banpresto,0.00047619,0,0,0,0.00047619,72,tbd
X2:Wolverine'sRevenge,GBA,2003,Platform,Activision,0.007,0.0025,0,0,0.01,72,7.2
MidwayArcadeTreasures,GC,2003,Misc,Midway Games,0.0065,0.0015,0,0,0.0085,72,8.2
Syberia,XB,2003,Action,Microids,0.004,0.001,0,0,0.005,72,7
SegaGTOnline,XB,2003,Racing,Sega,0.003,0.001,0,0,0.004,72,9.2
Summoner:AGoddessReborn,GC,2003,Role-Playing,THQ,0.002,0.0005,0,0,0.0025,72,tbd
JurassicPark:OperationGenesis,PC,2003,Simulation,Vivendi Games,0,0.001,0,0,0.001,72,8.7
Commandos3:DestinationBerlin,PC,2003,Strategy,Eidos Interactive,0,0.001,0,0,0.001,72,7.6
TestDrive:EveofDestruction,XB,2004,Racing,Atari,0.003684211,0.001052632,0,0,0.004736842,72,8.7
ForgottenRealms:DemonStone,XB,2004,Action,Atari,0.003157895,0.001052632,0,0,0.004736842,72,6.5
IndycarSeries2005,XB,2004,Action,Codemasters,0.003157895,0.001052632,0,0,0.004210526,72,tbd
PuyoPopFever,GC,2004,Puzzle,Sega,0.000526316,0,0,0,0.000526316,72,tbd
Tokobot,PSP,2005,Platform,Take-Two Interactive,0.003333333,0,0,0,0.003333333,72,7.3
SeriousSamII,XB,2005,Shooter,Take-Two Interactive,0.002777778,0.000555556,0,0,0.003333333,72,6.7
TomClancy'sRainbowSix:Lockdown,GC,2005,Shooter,Ubisoft,0.002222222,0.000555556,0,0,0.002777778,72,7.8
FIFAWorldCupGermany2006,X360,2006,Sports,Electronic Arts,0.011176471,0.015882353,0.000588235,0,0.028235294,72,6.6
BionicleHeroes,DS,2006,Shooter,Eidos Interactive,0.003529412,0,0,0,0.003529412,72,6.4
NASCAR07,XB,2006,Racing,Electronic Arts,0.001764706,0.000588235,0,0,0.002352941,72,7
JusticeLeagueHeroes:TheFlash,GBA,2006,Action,Eidos Interactive,0.001176471,0.000588235,0,0,0.001764706,72,7.4
UrbanChaos:RiotResponse,XB,2006,Shooter,Eidos Interactive,0.000588235,0,0,0,0.001176471,72,8.6
CallofJuarez,PC,2006,Shooter,Ubisoft,0,0.000588235,0,0,0.000588235,72,7.8
JakeHunterDetectiveStory:MemoriesofthePast,DS,2007,Adventure,PQube,0.00375,0,0.003125,0,0.006875,72,tbd
UEFAChampionsLeague2006-2007,X360,2007,Sports,Electronic Arts,0.0025,0.000625,0,0,0.003125,72,8.2
FrontMission,DS,2007,Strategy,Square Enix,0.000625,0,0.001875,0,0.0025,72,8.9
BrothersInArmsDS,DS,2007,Shooter,Ubisoft,0.001875,0,0,0,0.0025,72,8
RailSimulator,PC,2007,Simulation,Electronic Arts,0,0.000625,0,0,0.000625,72,6.9
ColorCross,DS,2008,Misc,Rising Star Games,0.002666667,0,0,0,0.003333333,72,tbd
